transaction_id,timestamp,phone_hash,bank,account_id,transaction_type,amount,direction,beneficiary_merchant,atm_id,city,channel,fraud_label
TXN-0016526,2020-01-05 15:09:46,4ace8c4c3ba13bef,SBI,AC-754109,ATM_WITHDRAWAL,3000,debit,,ATM-01450,Ahmedabad,ATM,no
TXN-0016527,2024-05-16 16:17:38,9a3804e55b9a317e,SBI,AC-266021,NET_BANKING,132640.97,debit,Swiggy,,Ahmedabad,online,no
TXN-0016528,2021-10-25 13:15:20,b89b5018bbd5630b,Yes,AC-705767,RTGS,1507.24,debit,Razorpay,,Chennai,online,no
TXN-0016529,2022-10-05 04:13:16,e743d8e3206ac40d,ICICI,AC-371155,NET_BANKING,18078.05,credit,Croma,,Lucknow,online,no
TXN-0016530,2021-08-28 08:17:09,365ea2c56857074a,Canara,AC-308503,CASH_DEPOSIT,167744.85,debit,,,Chennai,online,yes
TXN-0016531,2020-04-20 04:26:47,d749c7a335400c64,HDFC,AC-677847,RTGS,9979.93,credit,Flipkart,,Jaipur,online,no
TXN-0016532,2024-03-28 16:37:04,57715535434334e6,HDFC,AC-702744,RTGS,13730.82,credit,Spotify,,Ahmedabad,online,no
TXN-0016533,2022-05-22 14:17:51,aa618a19102550e3,Kotak,AC-441015,UPI,133005.83,credit,Myntra,,Indore,online,no
TXN-0016534,2019-10-30 12:43:51,14e7689f7408c8a8,Axis,AC-642606,POS,113788.63,debit,Netflix,,Pune,POS,no
TXN-0016535,2019-01-23 13:17:43,1756c28ce4cffdcd,ICICI,AC-675937,RTGS,63406.33,credit,Myntra,,Hyderabad,online,no
TXN-0016536,2023-05-15 03:22:53,d3c83dd54388f44b,BOB,AC-387613,CASH_DEPOSIT,112007.98,debit,,,Delhi,online,no
TXN-0016537,2019-08-21 18:38:23,c8b2647827629a71,Axis,AC-401165,UPI,193663.77,debit,Myntra,,Lucknow,online,no
TXN-0016538,2019-02-21 02:10:07,10f7efc4775cf878,ICICI,AC-231628,IMPS,46893.32,debit,Flipkart,,Jaipur,online,no
TXN-0016539,2024-05-24 15:11:53,3edb1e31de50e46a,HDFC,AC-250938,POS,175761.38,credit,Spotify,,Chennai,POS,no
TXN-0016540,2020-07-24 05:16:35,d7965f2a5547e963,ICICI,AC-390263,POS,91487.07,credit,PhonePe,,Mumbai,POS,no
TXN-0016541,2020-12-27 14:39:52,b0368f4e45af7352,ICICI,AC-851627,UPI,118212.06,debit,Croma,,Jaipur,online,no
TXN-0016542,2020-07-29 03:05:34,87c7464491c42652,HDFC,AC-117621,CASH_DEPOSIT,192027.84,debit,,,Coimbatore,online,no
TXN-0016543,2022-10-26 13:31:16,1eb98e24bbd5fbca,Axis,AC-439581,CASH_DEPOSIT,178714.96,credit,,,Patna,online,no
TXN-0016544,2021-09-12 10:33:55,ede61c9ae7e74e2d,Axis,AC-301019,CASH_DEPOSIT,108547.94,credit,,,Delhi,online,no
TXN-0016545,2024-11-21 10:58:45,f833ab89fa31bbda,Kotak,AC-894795,ATM_WITHDRAWAL,20000,debit,,ATM-01761,Jaipur,ATM,no
TXN-0016546,2023-07-23 02:09:42,bbccd29f37ae1c4c,ICICI,AC-790549,POS,139796.85,debit,Netflix,,Pune,POS,no
TXN-0016547,2024-11-17 22:16:35,1adf9596f3fa8e10,HDFC,AC-150757,RTGS,145883.51,debit,Paytm,,Coimbatore,online,no
TXN-0016548,2021-08-30 00:15:09,c54b2e3a1a027eae,Canara,AC-731599,POS,16776.84,credit,Myntra,,Kolkata,POS,no
TXN-0016549,2023-07-27 22:20:35,11d6d831a4369116,SBI,AC-811531,UPI,53137.02,credit,Netflix,,Bengaluru,online,no
TXN-0016550,2021-03-04 06:12:56,68f06368a32087dc,Yes,AC-932446,IMPS,67587.18,debit,GooglePay,,Kolkata,online,no
TXN-0016551,2023-08-25 08:49:08,91a96587bacc40e4,Axis,AC-599612,RTGS,88005.83,credit,DMart,,Kolkata,online,no
TXN-0016552,2023-01-24 00:22:05,5d8770fc7cd34453,Kotak,AC-194953,NET_BANKING,68058.74,credit,Razorpay,,Bengaluru,online,no
TXN-0016553,2023-12-13 03:07:56,4f375c79b10e5bec,Union,AC-824384,IMPS,9761.66,credit,Paytm,,Delhi,online,no
TXN-0016554,2022-01-17 10:03:58,06a504818b33d43a,Kotak,AC-688427,POS,44243.48,debit,Amazon,,Ahmedabad,POS,no
TXN-0016555,2019-10-16 19:17:34,4a7792dc48bb364c,PNB,AC-478785,NEFT,159223.56,debit,GooglePay,,Chennai,online,no
TXN-0016556,2019-01-30 00:36:55,4030003ff8aea93b,ICICI,AC-716499,RTGS,157458.73,debit,Razorpay,,Mumbai,online,no
TXN-0016557,2020-06-07 22:24:14,031effd7aaa4fe40,PNB,AC-424175,RTGS,89040.53,credit,GooglePay,,Bengaluru,online,no
TXN-0016558,2021-01-06 17:48:43,119bb4eda68e8d3b,ICICI,AC-435844,ATM_WITHDRAWAL,2000,debit,,ATM-00503,Ahmedabad,ATM,no
TXN-0016559,2019-01-23 22:19:28,aeca48d14adea4b3,Yes,AC-455965,ATM_WITHDRAWAL,15000,debit,,ATM-01058,Indore,ATM,no
TXN-0016560,2021-08-28 01:52:38,d928e2d14e132a63,Union,AC-222446,POS,105822.62,debit,DMart,,Ahmedabad,POS,no
TXN-0016561,2019-05-02 02:37:15,14befdcbd0e37b46,ICICI,AC-503377,CASH_DEPOSIT,7124.26,credit,,,Indore,online,no
TXN-0016562,2024-09-01 06:02:15,75a0a5a003cb3663,Kotak,AC-550991,UPI,23296.18,credit,Myntra,,Mumbai,online,no
TXN-0016563,2021-05-01 20:16:33,ee092daf43baba00,BOB,AC-542943,NEFT,9132.44,debit,Myntra,,Kolkata,online,no
TXN-0016564,2024-06-28 22:44:43,ab42be4eef8b3cb6,Axis,AC-334134,RTGS,178907.41,credit,Paytm,,Jaipur,online,no
TXN-0016565,2022-05-07 15:12:29,e1db0d2069dbff77,HDFC,AC-237479,POS,142153.14,debit,Flipkart,,Mumbai,POS,no
TXN-0016566,2023-08-23 07:00:50,54451fe87b679982,PNB,AC-487676,RTGS,66858.51,debit,Netflix,,Patna,online,no
TXN-0016567,2023-12-04 18:01:33,9914b9867867c572,Canara,AC-846106,CASH_DEPOSIT,158993.49,credit,,,Lucknow,online,no
TXN-0016568,2022-11-05 23:21:21,19640392c2ab18e6,Yes,AC-316774,NEFT,39541.08,debit,GooglePay,,Kolkata,online,no
TXN-0016569,2020-09-21 05:28:36,a6a42d4792f17ae5,Union,AC-290753,IMPS,23009.05,credit,DMart,,Ahmedabad,online,no
TXN-0016570,2019-05-25 00:53:48,549dea20cefff52e,SBI,AC-594319,POS,86787.5,credit,Paytm,,Hyderabad,POS,no
TXN-0016571,2024-04-13 00:54:05,1b205ff2cfcc2979,SBI,AC-887685,POS,53068.79,credit,Swiggy,,Mumbai,POS,no
TXN-0016572,2021-04-10 16:10:56,e507607969ce1784,HDFC,AC-962208,POS,6849.29,credit,PhonePe,,Jaipur,POS,no
TXN-0016573,2020-05-18 04:29:57,c80ad4957c948035,Kotak,AC-737693,NEFT,62243.08,debit,Reliance Digital,,Ahmedabad,online,no
TXN-0016574,2022-04-29 21:20:32,56da35f352551bff,Yes,AC-575905,ATM_WITHDRAWAL,3000,debit,,ATM-01648,Jaipur,ATM,no
TXN-0016575,2020-12-03 22:31:54,c67bfc7825ffe36d,Axis,AC-479099,RTGS,126129.38,debit,Amazon,,Ahmedabad,online,no
TXN-0016576,2024-11-16 08:17:11,d4ad01d9d96f675c,Union,AC-757508,UPI,186780.66,debit,GooglePay,,Ahmedabad,online,no
TXN-0016577,2020-07-12 15:17:42,6d50967a16675c78,BOB,AC-724360,POS,196491.0,debit,Spotify,,Kolkata,POS,no
TXN-0016578,2021-10-12 03:36:51,b8272bfaed521b47,Kotak,AC-534499,NEFT,181485.6,credit,Myntra,,Hyderabad,online,no
TXN-0016579,2019-09-03 13:08:32,d0f1ab49ba98fab1,Kotak,AC-578243,POS,70044.87,debit,Myntra,,Chennai,POS,no
TXN-0016580,2024-04-24 09:25:41,563fa14df7730711,PNB,AC-114580,NET_BANKING,145259.87,credit,Netflix,,Chennai,online,no
TXN-0016581,2021-12-28 06:54:47,abde957526af5dd4,BOB,AC-283113,NEFT,51666.05,credit,Myntra,,Mumbai,online,no
TXN-0016582,2023-03-12 04:43:34,9be6ef894ec5b51c,SBI,AC-876256,RTGS,35484.17,credit,GooglePay,,Bengaluru,online,no
TXN-0016583,2022-06-03 22:47:40,cfa5e5b05cdda7e0,Kotak,AC-756676,CASH_DEPOSIT,12563.84,debit,,,Ahmedabad,online,no
TXN-0016584,2020-02-27 04:10:34,fa1eb9229a6d1603,Yes,AC-332634,CASH_DEPOSIT,173550.49,debit,,,Bengaluru,online,no
TXN-0016585,2024-09-12 00:15:53,95f204e87b2ea1fb,ICICI,AC-894306,IMPS,45790.51,debit,Zomato,,Kolkata,online,no
TXN-0016586,2021-01-23 12:10:23,71a17785e4abbef0,HDFC,AC-908271,RTGS,35703.01,credit,Zomato,,Patna,online,no
TXN-0016587,2022-06-25 19:19:39,b60d27fd52c47ac1,HDFC,AC-450070,UPI,141166.79,debit,PhonePe,,Madurai,online,no
TXN-0016588,2022-10-13 21:13:26,9e1dc88478dcf47d,SBI,AC-196917,POS,174223.95,credit,DMart,,Lucknow,POS,no
TXN-0016589,2020-07-05 16:44:42,fed019eed81deca9,BOB,AC-423666,NET_BANKING,115740.13,credit,Flipkart,,Ahmedabad,online,no
TXN-0016590,2021-02-14 18:25:48,15a162842a905e17,PNB,AC-288406,UPI,196128.36,debit,Razorpay,,Surat,online,no
TXN-0016591,2021-10-08 17:10:11,16b5b636d5785123,Yes,AC-332809,NET_BANKING,127783.87,credit,Flipkart,,Patna,online,no
TXN-0016592,2019-10-23 03:27:17,249f40c308547792,SBI,AC-663521,POS,178763.11,credit,Paytm,,Bengaluru,POS,no
TXN-0016593,2021-08-16 16:47:20,d91a74d814a6ec9c,Union,AC-694640,NET_BANKING,1401.65,debit,Zomato,,Pune,online,no
TXN-0016594,2024-03-25 04:53:41,e5c20c647cf62f02,ICICI,AC-932792,RTGS,106898.22,credit,Razorpay,,Pune,online,no
TXN-0016595,2024-07-20 01:22:33,f1f6ce6fbb2aed0d,Canara,AC-543899,CASH_DEPOSIT,178322.75,credit,,,Indore,online,no
TXN-0016596,2019-07-07 16:49:09,9aaf223e0d9a82c9,HDFC,AC-269615,RTGS,62232.54,credit,Spotify,,Lucknow,online,no
TXN-0016597,2019-10-19 10:06:01,aeca48d14adea4b3,Canara,AC-429984,NET_BANKING,91534.43,debit,Croma,,Patna,online,no
TXN-0016598,2022-02-16 07:02:36,cfb6c9d65825437e,Canara,AC-407179,RTGS,104507.88,credit,Croma,,Coimbatore,online,no
TXN-0016599,2022-05-28 11:33:08,092dbec4dc7e5a8e,Yes,AC-109966,POS,71324.72,credit,Croma,,Ahmedabad,POS,no
TXN-0016600,2020-11-14 19:57:04,76635dac883c15e9,Canara,AC-625975,NET_BANKING,161231.42,debit,Swiggy,,Lucknow,online,no
TXN-0016601,2023-10-20 00:54:32,f3500292abed1e4a,Canara,AC-814736,RTGS,36291.81,debit,Zomato,,Hyderabad,online,no
TXN-0016602,2022-01-16 04:59:14,69569634fbdc9aa8,Union,AC-345575,IMPS,100636.0,debit,Flipkart,,Indore,online,no
TXN-0016603,2022-05-07 21:51:18,fb36e3c391d4b480,HDFC,AC-623594,CASH_DEPOSIT,8812.1,credit,,,Delhi,online,no
TXN-0016604,2019-02-27 03:23:32,9e3e04f7c2f61b2f,Kotak,AC-984036,UPI,192506.59,debit,PhonePe,,Coimbatore,online,no
TXN-0016605,2023-11-05 04:08:09,89dce060ee80acf6,Union,AC-785175,RTGS,111432.73,credit,Razorpay,,Delhi,online,no
TXN-0016606,2024-05-16 18:36:55,d2641363def1ae57,BOB,AC-459495,POS,66670.92,credit,Zomato,,Delhi,POS,no
TXN-0016607,2022-11-06 21:40:41,e754c17a6d5a1b4f,Canara,AC-281893,UPI,54516.37,credit,Netflix,,Patna,online,no
TXN-0016608,2022-11-21 15:38:22,2ba396df6b1ca1e1,Union,AC-618827,NET_BANKING,114881.32,credit,Myntra,,Madurai,online,no
TXN-0016609,2022-03-08 20:57:16,6ca839dabb103351,SBI,AC-668239,POS,109617.9,debit,Spotify,,Hyderabad,POS,no
TXN-0016610,2023-07-03 12:41:05,97d97fc3f7c83509,Kotak,AC-616504,NET_BANKING,142337.26,debit,GooglePay,,Mumbai,online,no
TXN-0016611,2024-10-05 02:33:24,b8b96f801f470e7b,Kotak,AC-835235,RTGS,163278.47,credit,Razorpay,,Mumbai,online,no
TXN-0016612,2022-11-16 08:22:28,73e029f659fe2b12,Kotak,AC-879762,CASH_DEPOSIT,58505.81,credit,,,Patna,online,no
TXN-0016613,2020-10-20 02:12:22,7a563d57abce6d1e,Axis,AC-869777,POS,167491.78,debit,Razorpay,,Jaipur,POS,no
TXN-0016614,2024-02-26 19:07:20,cf8c0f4a60c1c2dd,HDFC,AC-900593,UPI,158934.09,credit,Zomato,,Jaipur,online,no
TXN-0016615,2022-12-17 05:52:51,5e707355609b4928,Kotak,AC-159548,NEFT,29815.33,credit,GooglePay,,Hyderabad,online,no
TXN-0016616,2019-03-05 11:06:12,e9969c0851befbdf,Canara,AC-986511,IMPS,29865.0,debit,Spotify,,Lucknow,online,no
TXN-0016617,2021-02-14 06:43:23,4870532099611c1d,Yes,AC-719764,CASH_DEPOSIT,91152.82,debit,,,Bengaluru,online,yes
TXN-0016618,2024-02-29 20:30:31,ecbd948c4b54bd1a,Union,AC-901670,IMPS,116623.08,debit,Croma,,Hyderabad,online,no
TXN-0016619,2023-12-29 15:46:43,73d8cb4b3f0699a5,Canara,AC-628089,NET_BANKING,44291.41,debit,Spotify,,Pune,online,no
TXN-0016620,2021-07-20 13:44:05,14a2cfcadbcca1f3,Union,AC-910728,NET_BANKING,168720.65,credit,Zomato,,Mumbai,online,no
TXN-0016621,2019-12-22 19:07:37,ad3eca8142a49a2d,Union,AC-198292,POS,36447.34,debit,Paytm,,Jaipur,POS,no
TXN-0016622,2019-01-18 00:05:26,128f634c5ce690a9,PNB,AC-619472,ATM_WITHDRAWAL,3000,debit,,ATM-01459,Lucknow,ATM,no
TXN-0016623,2020-05-22 12:32:14,af4865488432a52e,Axis,AC-903347,CASH_DEPOSIT,20653.76,credit,,,Chennai,online,no
TXN-0016624,2024-09-03 14:06:14,505d6e9cb3a323ed,Union,AC-403846,RTGS,128171.54,debit,Spotify,,Madurai,online,no
TXN-0016625,2020-04-10 07:47:31,12a55913cbf1cffc,SBI,AC-368638,ATM_WITHDRAWAL,500,debit,,ATM-01213,Hyderabad,ATM,no
TXN-0016626,2019-05-24 20:14:30,7dd51c929e8ed1f5,Yes,AC-819724,RTGS,126280.83,credit,Reliance Digital,,Surat,online,no
TXN-0016627,2019-04-01 16:13:27,60243dd86214fe54,Yes,AC-556747,IMPS,181132.78,credit,Myntra,,Chennai,online,no
TXN-0016628,2024-03-26 07:51:09,8eec49161387d69e,BOB,AC-668945,CASH_DEPOSIT,165713.21,credit,,,Bengaluru,online,no
TXN-0016629,2024-04-25 08:48:43,71921c76a7e9ee9b,ICICI,AC-410172,POS,123412.24,debit,DMart,,Chennai,POS,no
TXN-0016630,2020-10-20 17:21:45,fb9ed4a3ecefb6a3,SBI,AC-294979,IMPS,32149.97,credit,Netflix,,Jaipur,online,no
TXN-0016631,2023-06-08 23:56:20,35a627eec364a3ec,HDFC,AC-136811,UPI,133813.48,credit,Croma,,Delhi,online,no
TXN-0016632,2019-10-15 06:12:10,5d067076a3084691,Kotak,AC-127807,NEFT,147100.0,credit,Netflix,,Lucknow,online,no
TXN-0016633,2022-06-05 11:43:33,c9aafd90c0d45644,Axis,AC-737126,CASH_DEPOSIT,193808.83,credit,,,Pune,online,no
TXN-0016634,2022-11-21 15:06:50,f234d209174e059f,Yes,AC-373083,RTGS,138539.82,credit,Netflix,,Surat,online,no
TXN-0016635,2019-05-26 19:40:14,9d004fe815e143ef,BOB,AC-805405,POS,146896.6,credit,Croma,,Hyderabad,POS,no
TXN-0016636,2024-07-31 13:12:41,cd63b0abc9f60c46,HDFC,AC-311764,UPI,39208.63,debit,BigBasket,,Indore,online,no
TXN-0016637,2023-03-02 06:31:15,c1a356018a0f8cb1,Yes,AC-736318,NEFT,94948.99,credit,Croma,,Jaipur,online,no
TXN-0016638,2023-04-15 22:17:09,523b89b5a8a79415,Union,AC-751989,IMPS,140718.1,credit,Flipkart,,Delhi,online,no
TXN-0016639,2023-07-03 18:53:26,88fb472ccc861500,Canara,AC-848714,NEFT,111202.63,credit,PhonePe,,Coimbatore,online,no
TXN-0016640,2019-02-18 03:59:20,9e49748d994eda73,Axis,AC-899686,IMPS,63498.31,credit,Netflix,,Madurai,online,no
TXN-0016641,2024-08-30 02:50:04,8e51889f0bde69b5,ICICI,AC-292866,RTGS,181336.82,credit,PhonePe,,Madurai,online,no
TXN-0016642,2022-06-21 15:29:14,b60b8363b4064944,Kotak,AC-387906,ATM_WITHDRAWAL,15000,debit,,ATM-01839,Jaipur,ATM,no
TXN-0016643,2021-08-29 03:26:26,d4ad01d9d96f675c,HDFC,AC-285868,ATM_WITHDRAWAL,1000,debit,,ATM-01048,Surat,ATM,no
TXN-0016644,2024-01-20 13:49:15,df48aa782cfb840c,Axis,AC-740470,RTGS,87855.27,credit,Reliance Digital,,Ahmedabad,online,no
TXN-0016645,2020-08-15 02:40:47,09590c3dd11b0495,HDFC,AC-282315,NET_BANKING,192676.75,debit,Razorpay,,Patna,online,no
TXN-0016646,2024-12-15 00:36:36,beada32bdbc5e641,PNB,AC-627304,NET_BANKING,8899.4,credit,Spotify,,Coimbatore,online,no
TXN-0016647,2022-11-15 07:45:10,4c66a6cedeed39cb,ICICI,AC-847196,CASH_DEPOSIT,81407.65,credit,,,Ahmedabad,online,no
TXN-0016648,2020-12-28 14:52:19,daa7655fad2b0956,BOB,AC-730971,NEFT,192569.55,credit,GooglePay,,Kolkata,online,no
TXN-0016649,2024-11-12 07:53:27,d2641363def1ae57,BOB,AC-268146,ATM_WITHDRAWAL,2000,debit,,ATM-01372,Patna,ATM,no
TXN-0016650,2020-07-08 11:10:06,e3d313c14840ec1e,SBI,AC-885562,POS,47627.0,debit,Croma,,Lucknow,POS,no
TXN-0016651,2022-12-15 03:06:54,33dc172395244917,Union,AC-404667,UPI,139097.63,credit,DMart,,Surat,online,no
TXN-0016652,2021-10-19 15:15:36,41d2043729024f19,BOB,AC-541883,CASH_DEPOSIT,179059.52,debit,,,Lucknow,online,no
TXN-0016653,2022-06-02 06:02:18,c4834709b3bfbca7,Axis,AC-492164,UPI,82475.57,debit,Croma,,Pune,online,no
TXN-0016654,2021-04-19 03:59:47,edc5a0c09365e3d6,SBI,AC-853207,IMPS,48337.12,debit,Netflix,,Madurai,online,no
TXN-0016655,2020-01-09 20:34:53,0db18ba230eedb6e,Yes,AC-354039,NET_BANKING,135770.81,credit,Zomato,,Pune,online,no
TXN-0016656,2023-07-11 12:56:17,1cbda81f9423f776,BOB,AC-684540,CASH_DEPOSIT,166399.36,debit,,,Pune,online,no
TXN-0016657,2019-11-03 06:53:24,ad1e1c98334b1065,Kotak,AC-381081,POS,18805.62,debit,GooglePay,,Chennai,POS,no
TXN-0016658,2022-03-14 12:19:19,aeca48d14adea4b3,Union,AC-986324,POS,15622.78,debit,Razorpay,,Ahmedabad,POS,yes
TXN-0016659,2021-04-05 22:10:51,ecf9d9ee54bc5362,Union,AC-378178,NEFT,37301.41,debit,Swiggy,,Delhi,online,no
TXN-0016660,2023-07-24 23:53:53,3446ce3bb5c183cf,Yes,AC-636622,POS,166295.69,debit,Zomato,,Madurai,POS,no
TXN-0016661,2019-09-25 18:11:56,2c8803868a8c081e,Kotak,AC-698031,CASH_DEPOSIT,1217.61,debit,,,Delhi,online,no
TXN-0016662,2020-11-04 20:57:40,77e9e3d19cf372cd,HDFC,AC-193700,CASH_DEPOSIT,65860.33,debit,,,Lucknow,online,no
TXN-0016663,2021-06-05 01:03:54,660b2f3c27a56aba,Union,AC-486541,ATM_WITHDRAWAL,500,debit,,ATM-00378,Patna,ATM,no
TXN-0016664,2021-05-18 22:12:11,389a2d2f10ad073e,Yes,AC-826718,POS,175453.86,debit,Swiggy,,Pune,POS,no
TXN-0016665,2024-10-19 00:45:03,3fdf85bdf42e3e1d,Yes,AC-341150,ATM_WITHDRAWAL,500,debit,,ATM-01216,Delhi,ATM,no
TXN-0016666,2020-07-11 20:04:03,6a8903b046f18463,Union,AC-814505,POS,120573.04,credit,Croma,,Madurai,POS,no
TXN-0016667,2021-05-09 14:18:40,d04f974a27bd0002,Yes,AC-477262,CASH_DEPOSIT,159771.75,credit,,,Hyderabad,online,no
TXN-0016668,2019-06-03 17:17:47,abfad5c2d06f353e,Yes,AC-955436,NEFT,154482.97,debit,Croma,,Hyderabad,online,no
TXN-0016669,2019-05-16 04:44:20,b37dbb868c07e37a,HDFC,AC-635919,NET_BANKING,177289.12,credit,Paytm,,Pune,online,no
TXN-0016670,2021-01-18 09:18:45,fc7f004a6357f122,PNB,AC-882757,NEFT,172024.76,debit,Flipkart,,Surat,online,no
TXN-0016671,2021-08-29 14:30:56,17775b8d4ed26e3a,Canara,AC-120970,ATM_WITHDRAWAL,5000,debit,,ATM-00002,Delhi,ATM,no
TXN-0016672,2022-10-29 11:36:05,df2964b010ba82db,SBI,AC-969962,RTGS,145828.1,credit,Croma,,Kolkata,online,no
TXN-0016673,2023-11-27 19:24:44,865a11365d08b22a,Union,AC-471899,NEFT,112602.16,debit,Amazon,,Indore,online,no
TXN-0016674,2023-12-15 11:47:37,0b2d7ced4bff839f,Axis,AC-278024,CASH_DEPOSIT,58010.35,debit,,,Bengaluru,online,no
TXN-0016675,2019-09-29 09:14:24,8b4feee13f89eab6,HDFC,AC-234731,RTGS,103271.81,debit,DMart,,Hyderabad,online,no
TXN-0016676,2019-04-17 13:15:39,934a5b79da0599c6,Canara,AC-672848,NEFT,136626.49,credit,DMart,,Patna,online,no
TXN-0016677,2020-02-26 04:46:34,d27fe4e8d8ebe9ee,Union,AC-498100,UPI,170336.91,debit,Flipkart,,Indore,online,no
TXN-0016678,2023-07-01 06:59:03,d492747ce039dfd8,BOB,AC-512722,POS,113785.25,credit,Razorpay,,Delhi,POS,no
TXN-0016679,2019-11-21 05:48:22,890e804393305c05,BOB,AC-770113,RTGS,42332.07,debit,PhonePe,,Indore,online,no
TXN-0016680,2020-01-01 18:24:13,4e15ec897139ccd2,Yes,AC-167203,IMPS,178677.31,debit,Zomato,,Hyderabad,online,no
TXN-0016681,2019-08-02 14:14:03,658a0baad963aca3,ICICI,AC-243814,CASH_DEPOSIT,188773.02,debit,,,Indore,online,no
TXN-0016682,2020-02-10 00:39:40,ab2fab21756a6658,PNB,AC-481031,NET_BANKING,171571.09,debit,Flipkart,,Lucknow,online,no
TXN-0016683,2019-12-24 07:06:18,5c591fc6c4dee962,Canara,AC-967949,UPI,126340.16,debit,Netflix,,Surat,online,no
TXN-0016684,2024-08-11 02:47:38,28ab7eb78e0c0967,Union,AC-787411,UPI,48027.97,debit,DMart,,Chennai,online,no
TXN-0016685,2023-09-05 13:26:19,ce584344de942cf6,Canara,AC-653876,NEFT,8577.31,debit,BigBasket,,Hyderabad,online,no
TXN-0016686,2023-03-11 14:01:39,2b43cd6ba6c5670e,Yes,AC-557270,CASH_DEPOSIT,159495.46,credit,,,Jaipur,online,no
TXN-0016687,2023-07-03 03:14:50,fd3bf4ab43c40521,SBI,AC-780995,NET_BANKING,116863.84,credit,Swiggy,,Bengaluru,online,no
TXN-0016688,2024-11-20 15:12:45,d227272133b0c32a,Kotak,AC-296504,CASH_DEPOSIT,151978.91,debit,,,Kolkata,online,no
TXN-0016689,2024-07-19 09:27:10,c2812197f08ca256,ICICI,AC-425580,POS,66860.05,debit,Croma,,Chennai,POS,no
TXN-0016690,2022-10-16 00:47:16,10ae3afcde6a2899,HDFC,AC-139709,RTGS,154090.71,credit,Myntra,,Pune,online,no
TXN-0016691,2023-02-22 23:50:29,185848c7c56e1b86,Axis,AC-707317,CASH_DEPOSIT,99465.66,credit,,,Jaipur,online,no
TXN-0016692,2019-11-08 01:20:30,845f39b20209add3,Union,AC-885104,IMPS,172489.0,credit,Reliance Digital,,Coimbatore,online,no
TXN-0016693,2022-10-19 14:19:50,03a5d329c95f23d6,Yes,AC-885421,UPI,98064.26,credit,Netflix,,Chennai,online,no
TXN-0016694,2022-06-14 07:34:10,0b3e7c2250fe3fd1,BOB,AC-615812,POS,142420.74,debit,PhonePe,,Kolkata,POS,no
TXN-0016695,2020-02-28 23:32:43,44b79bcf5789ce1a,Kotak,AC-779007,NEFT,83504.72,debit,Spotify,,Pune,online,no
TXN-0016696,2020-12-19 10:19:48,6e9f668ee4883e03,Union,AC-649104,ATM_WITHDRAWAL,10000,debit,,ATM-01304,Bengaluru,ATM,no
TXN-0016697,2023-05-01 04:55:49,97d7666cac873bb6,PNB,AC-883601,RTGS,134816.39,credit,BigBasket,,Ahmedabad,online,no
TXN-0016698,2024-07-21 18:31:43,76e6adbb26ad4163,SBI,AC-289178,IMPS,126336.74,credit,BigBasket,,Indore,online,no
TXN-0016699,2024-03-07 07:36:07,03ada2904583fbe7,PNB,AC-664840,NET_BANKING,34916.2,debit,Swiggy,,Patna,online,no
TXN-0016700,2022-05-05 09:57:33,018207c501d52d2f,Axis,AC-116512,NET_BANKING,46892.7,credit,Zomato,,Ahmedabad,online,no
TXN-0016701,2024-02-10 18:28:54,3d0b633b1672088b,Kotak,AC-986649,NEFT,173746.39,credit,PhonePe,,Surat,online,no
TXN-0016702,2022-07-21 19:01:42,4b31d4c083ee91a6,BOB,AC-898886,ATM_WITHDRAWAL,3000,debit,,ATM-01044,Madurai,ATM,no
TXN-0016703,2019-04-15 11:17:34,d01c2a22abe50d3d,Axis,AC-367483,IMPS,160592.93,credit,Flipkart,,Jaipur,online,no
TXN-0016704,2021-03-31 04:31:06,328db3901e942bca,ICICI,AC-777080,UPI,136652.22,credit,Flipkart,,Coimbatore,online,no
TXN-0016705,2019-11-24 18:05:15,1107d9064781f253,Kotak,AC-513312,NET_BANKING,191811.72,credit,DMart,,Hyderabad,online,no
TXN-0016706,2020-08-31 15:05:04,00ef005a4679190e,Yes,AC-622367,POS,131228.28,credit,Zomato,,Mumbai,POS,no
TXN-0016707,2021-02-03 13:02:22,dd77d4070ab810d2,SBI,AC-603029,NET_BANKING,183851.8,credit,Spotify,,Mumbai,online,no
TXN-0016708,2022-03-31 18:33:20,08459af4dc3ed1ae,PNB,AC-171349,ATM_WITHDRAWAL,15000,debit,,ATM-01035,Delhi,ATM,no
TXN-0016709,2022-03-02 08:22:32,c51b84839812f403,BOB,AC-466168,NEFT,194006.52,credit,Netflix,,Kolkata,online,no
TXN-0016710,2024-03-23 11:37:50,f6351185024a60d3,Union,AC-281350,NET_BANKING,92493.82,debit,Swiggy,,Chennai,online,no
TXN-0016711,2023-03-08 00:50:55,3b55a84b31983ec6,SBI,AC-741240,UPI,56589.95,credit,BigBasket,,Surat,online,no
TXN-0016712,2019-02-28 05:48:43,d8d44f4ba268b0e5,PNB,AC-467682,ATM_WITHDRAWAL,3000,debit,,ATM-00792,Mumbai,ATM,no
TXN-0016713,2022-01-28 21:16:49,95dfae146fc56b65,BOB,AC-185817,IMPS,160968.61,credit,Swiggy,,Bengaluru,online,no
TXN-0016714,2023-10-08 19:48:08,a9cd8c2b2addfe3a,ICICI,AC-284728,NEFT,199974.84,debit,Flipkart,,Patna,online,no
TXN-0016715,2019-01-05 20:35:01,13469ac89bbca3db,Axis,AC-840111,IMPS,155231.1,debit,Myntra,,Jaipur,online,no
